"carro","dono","marca","Estilo","Acabamento","Posição de dirigir","Instrumentos","Interior","Porta-malas","Desempenho","Motor","Câmbio","Freios","Suspensão","Consumo","Estabilidade","Custo-Benefício ","Recomendação","indice","Class_NPS"
"Cruze",126,"Chevrolet",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7872,"Promotores"
"Cruze",127,"Chevrolet",10,9,10,10,9,10,9,9,9,10,9,8,10,10,10,7873,"Promotores"
"Cruze",128,"Chevrolet",10,10,10,10,10,10,9,9,10,10,10,9,10,10,10,7874,"Promotores"
"Cruze",129,"Chevrolet",10,10,9,10,10,10,10,10,10,10,10,9,10,10,10,7875,"Promotores"
"Cruze",130,"Chevrolet",10,9,5,8,6,8,5,6,6,6,4,7,8,8,5,7876,"Detratores"
"Cruze",131,"Chevrolet",10,10,9,10,8,8,10,10,10,10,10,8,10,10,10,7877,"Promotores"
"Cruze",132,"Chevrolet",10,9,9,10,9,8,9,9,9,10,10,9,10,9,10,7878,"Promotores"
"Cruze",133,"Chevrolet",10,9,10,10,10,10,9,8,9,10,9,9,10,9,9,7879,"Promotores"
"Cruze",134,"Chevrolet",10,10,10,10,10,10,10,9,9,10,10,9,10,9,10,7880,"Promotores"
"Cruze",135,"Chevrolet",10,10,10,10,10,10,10,9,10,10,9,8,10,9,10,7881,"Promotores"
"Cruze",136,"Chevrolet",10,8,8,8,8,7,8,8,10,10,10,8,9,7,8,7882,"Passivos"
"Cruze",137,"Chevrolet",10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,7883,"Promotores"
"Cruze",138,"Chevrolet",10,10,10,10,10,9,10,9,10,9,10,8,10,10,10,7884,"Promotores"
"Cruze",139,"Chevrolet",10,9,7,8,8,10,8,6,10,10,0,1,10,5,8,7885,"Passivos"
"Cruze",140,"Chevrolet",10,10,10,10,1,10,9,10,10,10,8,8,10,10,9,7886,"Promotores"
"Cruze",141,"Chevrolet",9,8,9,9,8,8,7,8,9,9,6,3,9,6,8,7887,"Passivos"
"Cruze",142,"Chevrolet",8,9,9,9,9,9,9,10,10,10,8,7,9,6,8,7888,"Passivos"
"Cruze",143,"Chevrolet",9,9,9,9,8,8,4,4,7,7,8,4,8,5,4,7889,"Detratores"
"Cruze",144,"Chevrolet",9,8,9,10,9,10,9,9,10,10,9,8,10,9,10,7890,"Promotores"
"Cruze",145,"Chevrolet",8,7,7,9,7,8,7,5,6,7,8,6,10,4,5,7891,"Detratores"
"Cruze",146,"Chevrolet",10,9,9,10,9,10,9,9,9,9,9,8,10,9,9,7892,"Promotores"
"Cruze",147,"Chevrolet",10,9,10,10,10,9,9,9,10,10,9,9,10,9,10,7893,"Promotores"
"Logan",1,"Renault",6,7,9,9,10,10,7,9,9,9,10,9,8,8,9,7894,"Promotores"
"Logan",2,"Renault",6,5,8,8,10,10,10,10,10,9,7,7,10,7,6,7895,"Detratores"
"Logan",3,"Renault",5,9,8,7,9,9,7,7,7,7,8,8,7,10,10,7896,"Promotores"
"Logan",4,"Renault",8,5,10,8,10,10,10,9,10,10,10,9,10,9,9,7897,"Promotores"
"Logan",5,"Renault",6,6,7,7,8,10,7,7,8,8,5,7,7,8,8,7898,"Passivos"
"Logan",6,"Renault",9,8,10,8,10,10,9,9,9,9,9,7,9,7,8,7899,"Passivos"
"Logan",7,"Renault",5,6,7,7,9,9,9,9,8,9,9,8,8,9,10,7900,"Promotores"
"Logan",8,"Renault",5,7,7,2,7,9,6,8,7,7,7,8,7,7,7,7901,"Passivos"
"Logan",9,"Renault",5,5,7,7,8,10,9,8,9,8,7,8,7,7,7,7902,"Passivos"
"Logan",10,"Renault",8,8,9,5,9,9,7,7,9,9,9,9,10,10,10,7903,"Promotores"
"Logan",11,"Renault",7,6,9,8,8,10,7,7,8,7,10,10,10,10,9,7904,"Promotores"
"Logan",12,"Renault",0,5,8,10,10,10,0,8,8,8,5,10,8,5,10,7905,"Promotores"
"Logan",13,"Renault",5,8,10,8,9,10,7,10,10,5,8,10,10,10,10,7906,"Promotores"
"Logan",14,"Renault",7,6,8,8,8,9,8,9,2,7,7,8,8,3,0,7907,"Detratores"
"Logan",15,"Renault",7,6,9,2,9,10,8,8,9,7,8,9,9,7,9,7908,"Promotores"
"Logan",16,"Renault",3,3,9,9,9,9,8,8,5,8,9,8,9,8,8,7909,"Passivos"
"Logan",17,"Renault",7,7,9,10,8,10,10,10,10,9,10,10,9,10,10,7910,"Promotores"
"Logan",18,"Renault",5,10,10,10,9,10,10,7,9,10,8,10,10,10,10,7911,"Promotores"
"Logan",19,"Renault",2,7,8,9,8,10,0,3,5,6,6,7,6,7,8,7912,"Passivos"
"Logan",20,"Renault",6,8,10,9,9,10,8,9,8,8,9,9,9,9,9,7913,"Promotores"
"Logan",21,"Renault",3,4,8,8,8,9,7,2,7,7,7,6,7,2,2,7914,"Detratores"
"Logan",22,"Renault",4,7,6,10,10,10,7,8,9,9,9,9,9,10,10,7915,"Promotores"
"Logan",23,"Renault",7,7,9,10,10,10,10,8,10,8,8,10,10,10,10,7916,"Promotores"
"Logan",24,"Renault",6,8,10,9,10,10,5,8,8,9,9,9,8,3,5,7917,"Detratores"
"Logan",25,"Renault",3,3,3,8,3,9,4,3,8,3,9,3,0,2,0,7918,"Detratores"
"Logan",26,"Renault",8,9,9,9,9,10,9,9,10,10,10,9,9,10,10,7919,"Promotores"
"Logan",27,"Renault",10,9,10,5,10,10,5,10,10,10,10,8,10,10,10,7920,"Promotores"
"Logan",28,"Renault",8,10,10,10,10,10,10,10,9,9,9,10,10,10,10,7921,"Promotores"
"Logan",29,"Renault",7,7,10,10,10,10,8,8,9,8,8,10,9,9,9,7922,"Promotores"
"Logan",30,"Renault",6,7,9,8,10,10,7,7,6,8,8,10,10,5,8,7923,"Passivos"
"Logan",31,"Renault",5,7,10,7,9,10,8,8,8,9,9,8,10,8,9,7924,"Promotores"
"Logan",32,"Renault",4,5,10,9,10,10,4,9,9,8,10,8,8,8,10,7925,"Promotores"
"Logan",33,"Renault",9,8,9,8,9,10,5,6,5,8,7,7,8,8,8,7926,"Passivos"
"Logan",34,"Renault",2,4,7,8,9,10,4,5,7,8,9,5,7,6,5,7927,"Detratores"
"Logan",35,"Renault",7,8,10,8,9,10,8,7,8,9,9,8,7,8,9,7928,"Promotores"
"Logan",36,"Renault",5,5,5,8,8,10,4,5,6,6,7,5,7,6,7,7929,"Passivos"
"Logan",37,"Renault",8,8,9,9,9,10,7,8,9,9,9,10,9,8,9,7930,"Promotores"
"Logan",38,"Renault",8,9,10,10,10,10,9,8,10,10,9,8,10,10,10,7931,"Promotores"
"Logan",39,"Renault",8,8,8,9,9,10,9,9,8,9,8,9,9,8,8,7932,"Passivos"
"Logan",40,"Renault",7,7,10,10,8,10,7,10,10,10,8,10,7,3,8,7933,"Passivos"
"Logan",41,"Renault",8,3,3,6,6,10,10,6,8,8,5,5,7,6,3,7934,"Detratores"
"Logan",42,"Renault",8,8,5,9,10,10,8,5,8,8,8,0,0,5,10,7935,"Promotores"
"Logan",43,"Renault",8,7,8,9,9,9,8,8,6,7,7,8,8,9,9,7936,"Promotores"
"Logan",44,"Renault",8,8,7,9,10,10,10,9,10,10,9,10,10,10,10,7937,"Promotores"
"Logan",45,"Renault",8,8,10,9,10,10,10,7,7,10,8,7,8,8,9,7938,"Promotores"
"Logan",46,"Renault",8,8,8,0,10,10,8,9,9,8,8,10,9,8,10,7939,"Promotores"
"Logan",47,"Renault",7,5,10,9,10,9,2,2,8,7,7,9,8,2,5,7940,"Detratores"
"Logan",48,"Renault",7,8,9,8,9,10,7,7,8,9,8,7,8,9,10,7941,"Promotores"
"Logan",49,"Renault",9,9,10,9,10,10,8,8,8,10,10,8,9,7,10,7942,"Promotores"
"Logan",50,"Renault",7,7,8,9,10,9,7,9,8,8,9,10,9,10,10,7943,"Promotores"
"Logan",51,"Renault",9,8,8,8,9,10,8,8,7,8,9,8,8,8,8,7944,"Passivos"
"Logan",52,"Renault",7,7,10,10,10,9,10,10,10,10,10,9,9,10,10,7945,"Promotores"
"Logan",53,"Renault",7,7,9,10,9,10,7,7,7,9,9,6,9,8,8,7946,"Passivos"
"Logan",54,"Renault",7,8,8,9,9,10,8,7,9,8,8,8,8,8,9,7947,"Promotores"
"Logan",55,"Renault",6,8,10,9,10,9,6,4,7,8,7,9,9,8,7,7948,"Passivos"
"Logan",56,"Renault",8,7,7,4,7,9,8,3,3,6,7,2,5,4,2,7949,"Detratores"
"Logan",57,"Renault",7,8,10,10,10,10,8,9,9,10,10,10,10,8,10,7950,"Promotores"
"Logan",58,"Renault",9,10,10,10,10,10,9,8,9,9,9,10,9,10,9,7951,"Promotores"
"Logan",59,"Renault",7,3,7,7,8,10,4,7,7,8,7,7,8,3,3,7952,"Detratores"
"Logan",60,"Renault",7,8,9,8,10,10,7,8,8,8,8,9,8,8,8,7953,"Passivos"
"Logan",61,"Renault",8,7,10,9,10,10,10,8,9,9,9,10,10,9,9,7954,"Promotores"
"Logan",62,"Renault",9,9,9,8,9,10,8,8,7,5,9,9,9,6,8,7955,"Passivos"
"Logan",63,"Renault",7,10,10,10,10,10,10,10,10,10,10,8,10,10,10,7956,"Promotores"
"Logan",64,"Renault",10,9,9,9,10,10,9,9,9,10,9,8,9,9,9,7957,"Promotores"
"Logan",65,"Renault",6,6,6,7,9,9,6,7,7,10,10,9,7,5,8,7958,"Passivos"
"Logan",66,"Renault",7,7,9,9,10,10,10,8,8,8,9,9,9,7,9,7959,"Promotores"
"Logan",67,"Renault",7,9,9,7,8,10,7,10,8,9,9,10,9,8,8,7960,"Passivos"
"Logan",68,"Renault",5,5,8,6,8,9,5,5,5,4,5,7,8,8,8,7961,"Passivos"
"Logan",69,"Renault",8,8,10,10,10,10,8,9,10,10,10,10,10,10,10,7962,"Promotores"
"Logan",70,"Renault",6,5,8,7,6,7,5,4,4,3,5,7,7,0,0,7963,"Detratores"
"Logan",71,"Renault",7,6,9,7,9,10,7,8,9,10,10,10,10,8,10,7964,"Promotores"
"Logan",72,"Renault",8,9,9,9,10,10,9,10,10,9,10,8,10,10,10,7965,"Promotores"
"Logan",73,"Renault",8,7,10,7,8,10,7,7,9,9,9,8,8,10,9,7966,"Promotores"
"Logan",74,"Renault",6,9,10,5,10,10,6,10,9,9,9,10,8,10,9,7967,"Promotores"
"Logan",75,"Renault",7,8,9,10,9,10,9,9,10,9,10,9,9,10,10,7968,"Promotores"
"Logan",76,"Renault",5,7,7,9,9,9,7,6,8,5,6,6,5,2,5,7969,"Detratores"
"Logan",77,"Renault",7,7,8,8,9,9,8,9,9,9,7,9,8,7,9,7970,"Promotores"
"Logan",78,"Renault",10,10,10,10,10,10,8,10,10,10,10,10,10,8,10,7971,"Promotores"
"Logan",79,"Renault",8,8,9,9,9,10,8,9,9,9,8,9,9,10,10,7972,"Promotores"
"Logan",80,"Renault",8,8,9,8,10,10,8,9,9,6,8,9,9,6,9,7973,"Promotores"
"Logan",81,"Renault",8,8,10,8,10,10,3,10,10,9,10,10,6,8,10,7974,"Promotores"
"Logan",82,"Renault",7,8,10,10,10,10,9,10,10,9,9,8,9,10,10,7975,"Promotores"
"Logan",83,"Renault",9,9,10,10,10,10,10,10,10,9,10,10,10,10,10,7976,"Promotores"
"Logan",84,"Renault",6,6,10,9,10,10,10,10,10,10,10,9,9,9,10,7977,"Promotores"
"Logan",85,"Renault",2,5,6,8,8,9,4,7,7,3,3,6,3,5,6,7978,"Detratores"
"Logan",86,"Renault",8,7,7,7,9,7,7,8,6,8,8,7,8,7,8,7979,"Passivos"
"Logan",87,"Renault",7,7,7,7,7,9,7,7,8,8,8,9,8,9,9,7980,"Promotores"
"Logan",88,"Renault",7,8,9,5,9,10,6,9,9,9,7,10,8,9,9,7981,"Promotores"
"Logan",89,"Renault",6,6,7,8,8,10,7,6,8,7,7,8,7,8,9,7982,"Promotores"
"Logan",90,"Renault",7,8,9,9,9,10,6,7,8,9,9,9,10,8,9,7983,"Promotores"
"Logan",91,"Renault",6,7,9,8,9,10,9,6,7,9,9,10,9,8,9,7984,"Promotores"
"Logan",92,"Renault",10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,7985,"Promotores"
"Logan",93,"Renault",8,8,10,10,10,10,8,7,10,10,10,8,10,10,9,7986,"Promotores"
"Logan",94,"Renault",8,8,8,9,10,10,8,7,7,9,7,7,8,8,9,7987,"Promotores"
"Logan",95,"Renault",5,8,9,9,5,10,9,8,8,8,9,8,8,9,9,7988,"Promotores"
"Logan",96,"Renault",5,5,6,6,6,9,7,8,7,7,7,8,7,7,7,7989,"Passivos"
"Logan",97,"Renault",4,4,6,7,6,9,7,6,6,8,7,7,7,7,6,7990,"Detratores"
"Logan",98,"Renault",7,8,10,9,10,10,8,7,10,5,10,10,10,7,10,7991,"Promotores"
"Logan",99,"Renault",8,7,10,9,9,10,7,8,9,9,8,10,10,8,9,7992,"Promotores"
"Logan",100,"Renault",0,0,5,0,0,5,0,0,0,5,5,5,5,0,0,7993,"Detratores"
"Logan",101,"Renault",8,8,9,7,10,10,5,8,8,10,8,10,8,10,10,7994,"Promotores"
"Logan",102,"Renault",8,4,8,8,6,8,6,6,6,8,8,10,8,8,8,7995,"Passivos"
"Logan",103,"Renault",0,5,8,9,10,10,8,9,9,5,7,10,9,4,5,7996,"Detratores"
"Logan",104,"Renault",9,9,9,9,10,10,10,10,9,9,9,10,8,10,10,7997,"Promotores"
"Logan",105,"Renault",7,6,9,8,10,10,8,8,8,8,10,10,8,10,10,7998,"Promotores"
"Logan",106,"Renault",7,7,10,7,10,10,6,6,8,8,8,7,8,4,8,7999,"Passivos"
"Logan",107,"Renault",4,4,8,3,7,7,0,7,7,7,2,2,8,0,2,8000,"Detratores"
"Logan",108,"Renault",7,7,9,9,10,10,8,8,7,8,8,9,8,5,8,8001,"Passivos"
"Logan",109,"Renault",8,8,9,10,10,9,8,7,9,9,9,7,8,10,10,8002,"Promotores"
"Logan",110,"Renault",3,2,10,4,4,4,4,4,3,4,4,4,4,4,4,8003,"Detratores"
"Logan",111,"Renault",7,4,8,9,9,10,8,5,5,4,7,3,8,3,2,8004,"Detratores"
"Logan",112,"Renault",10,7,9,9,9,10,8,8,8,8,7,7,7,7,7,8005,"Passivos"
"Logan",113,"Renault",5,3,9,8,10,10,9,9,9,8,9,8,9,6,2,8006,"Detratores"
"Logan",114,"Renault",4,7,8,7,9,10,10,9,10,9,10,8,9,10,10,8007,"Promotores"
"Logan",115,"Renault",6,5,10,9,10,10,8,8,8,9,10,10,7,3,8,8008,"Passivos"
"Logan",116,"Renault",10,4,9,8,8,9,6,5,7,9,8,6,7,0,2,8009,"Detratores"
"Logan",117,"Renault",5,7,10,10,10,10,9,10,9,9,9,10,8,8,10,8010,"Promotores"
"Logan",118,"Renault",8,7,9,8,10,10,7,8,8,8,8,7,9,7,8,8011,"Passivos"
"Logan",119,"Renault",10,10,10,10,10,10,9,10,9,10,10,10,10,9,10,8012,"Promotores"
"Logan",120,"Renault",7,10,9,10,10,10,8,9,10,9,10,10,10,8,9,8013,"Promotores"
"Logan",121,"Renault",1,5,7,3,5,10,7,7,7,5,7,4,7,5,4,8014,"Detratores"
"Logan",122,"Renault",9,9,10,10,10,10,10,10,10,10,10,9,10,10,10,8015,"Promotores"
"Logan",123,"Renault",10,9,10,10,8,10,7,7,10,8,8,7,8,8,9,8016,"Promotores"
"Logan",124,"Renault",7,8,9,8,9,9,8,8,8,8,8,8,8,7,9,8017,"Promotores"
"Logan",125,"Renault",8,6,9,9,9,7,8,8,6,9,7,7,9,5,8,8018,"Passivos"
"Logan",126,"Renault",7,8,9,8,9,10,8,8,8,8,8,8,8,8,8,8019,"Passivos"
"Logan",127,"Renault",6,7,9,9,10,10,8,7,7,9,9,6,8,10,8,8020,"Passivos"
"Logan",128,"Renault",8,7,9,9,10,10,9,9,9,9,10,10,10,9,9,8021,"Promotores"
"Logan",129,"Renault",7,8,9,9,9,10,8,8,8,7,7,10,8,8,10,8022,"Promotores"
"Logan",130,"Renault",8,8,9,9,10,10,7,8,9,9,10,10,9,10,10,8023,"Promotores"
"Logan",131,"Renault",5,5,6,9,10,10,4,5,2,9,4,9,9,5,5,8024,"Detratores"
"Logan",132,"Renault",8,6,8,9,9,10,5,8,9,7,7,5,7,7,8,8025,"Passivos"
"Logan",133,"Renault",1,2,5,5,8,8,4,2,0,7,5,7,3,3,0,8026,"Detratores"
"Logan",134,"Renault",7,8,9,8,10,10,7,7,8,7,8,10,9,8,9,8027,"Promotores"
"Logan",135,"Renault",5,4,4,5,5,8,7,7,7,8,8,7,6,5,7,8028,"Passivos"
"Logan",136,"Renault",8,8,9,8,10,10,5,4,6,7,7,8,8,8,9,8029,"Promotores"
"Logan",137,"Renault",0,0,0,0,1,7,0,0,5,4,4,2,3,1,0,8030,"Detratores"
"Logan",138,"Renault",7,8,9,7,10,10,6,6,9,10,10,8,8,10,10,8031,"Promotores"
"Logan",139,"Renault",7,10,10,10,10,10,8,10,9,10,10,10,10,8,10,8032,"Promotores"
"Logan",140,"Renault",7,7,8,8,10,10,10,10,10,10,10,10,10,10,10,8033,"Promotores"
"Logan",141,"Renault",8,9,10,10,9,7,6,8,9,10,10,8,8,8,9,8034,"Promotores"
"Logan",142,"Renault",8,7,9,8,9,10,7,8,9,8,7,8,9,8,8,8035,"Passivos"
"Logan",143,"Renault",8,10,10,10,10,10,9,8,10,10,10,9,9,8,10,8036,"Promotores"
"Logan",144,"Renault",7,5,5,6,6,9,7,4,4,3,3,7,6,5,4,8037,"Detratores"
"Logan",145,"Renault",9,9,10,9,10,10,8,8,9,9,10,10,10,9,10,8038,"Promotores"
"Logan",146,"Renault",8,6,8,8,10,10,8,8,8,9,8,9,8,8,8,8039,"Passivos"
"Logan",147,"Renault",6,9,9,9,9,10,7,9,9,9,9,7,9,8,9,8040,"Promotores"
"Logan",148,"Renault",7,8,8,8,9,9,9,8,8,9,9,7,8,8,8,8041,"Passivos"
"Logan",149,"Renault",7,7,8,8,9,10,6,8,7,8,4,9,9,7,8,8042,"Passivos"
"Logan",150,"Renault",4,4,6,5,7,8,4,5,6,6,6,7,6,7,3,8043,"Detratores"
"Logan",151,"Renault",7,6,9,9,10,10,8,8,8,7,9,8,10,9,9,8044,"Promotores"
"Logan",152,"Renault",6,6,8,8,8,10,8,8,8,9,10,10,10,10,9,8045,"Promotores"
"Logan",153,"Renault",7,8,9,10,10,10,7,9,9,9,10,10,8,5,10,8046,"Promotores"
"Logan",154,"Renault",8,8,10,10,10,10,8,7,8,8,8,8,8,8,10,8047,"Promotores"
"Logan",155,"Renault",8,8,10,9,10,10,4,7,7,9,10,7,9,8,8,8048,"Passivos"
"Logan",156,"Renault",9,7,8,10,8,10,5,8,10,8,10,10,7,7,8,8049,"Passivos"
"Logan",157,"Renault",5,5,9,7,10,10,7,6,8,7,8,7,9,9,8,8050,"Passivos"
"Logan",158,"Renault",8,8,8,10,10,9,6,8,10,10,8,7,8,10,10,8051,"Promotores"
"Logan",159,"Renault",4,3,9,9,10,10,8,6,8,5,10,10,10,7,10,8052,"Promotores"
"Logan",160,"Renault",6,7,8,9,7,9,9,5,8,8,7,7,5,9,7,8053,"Passivos"
"Logan",161,"Renault",3,0,8,5,6,10,3,2,5,10,5,4,2,2,4,8054,"Detratores"
"Logan",162,"Renault",9,7,8,9,10,10,5,6,8,7,8,9,10,7,9,8055,"Promotores"
"Logan",163,"Renault",9,10,10,9,10,10,10,9,9,9,9,9,10,8,10,8056,"Promotores"
"Logan",164,"Renault",5,6,7,6,8,10,7,8,7,7,7,6,8,6,8,8057,"Passivos"
"Logan",165,"Renault",8,7,9,8,10,10,7,8,8,8,9,8,9,9,10,8058,"Promotores"
"Logan",166,"Renault",8,5,8,9,10,10,9,8,8,10,10,10,10,10,10,8059,"Promotores"
"Logan",167,"Renault",7,7,8,8,9,10,7,8,8,7,8,5,8,9,8,8060,"Passivos"
"Logan",168,"Renault",8,9,10,10,9,10,8,9,10,10,10,10,9,10,10,8061,"Promotores"
"Logan",169,"Renault",8,7,8,9,10,10,9,10,10,7,9,9,9,8,10,8062,"Promotores"
"Logan",170,"Renault",9,10,10,10,10,10,7,7,9,10,10,10,10,10,10,8063,"Promotores"
"Logan",171,"Renault",7,8,10,8,10,10,7,9,9,9,10,10,10,9,10,8064,"Promotores"
"Logan",172,"Renault",5,4,4,9,9,10,4,5,9,8,8,9,9,5,5,8065,"Detratores"
"Logan",173,"Renault",7,7,8,8,9,9,9,7,9,9,8,9,9,4,9,8066,"Promotores"
"Logan",174,"Renault",3,7,9,9,10,5,7,0,7,9,6,8,8,7,7,8067,"Passivos"
"Logan",175,"Renault",8,6,9,8,9,9,9,9,9,9,9,9,9,6,8,8068,"Passivos"
"Logan",176,"Renault",6,6,6,9,10,8,1,6,9,9,7,8,7,0,6,8069,"Detratores"
"Logan",177,"Renault",9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,8070,"Promotores"
"Logan",178,"Renault",6,6,8,9,9,9,3,4,8,8,8,7,8,6,5,8071,"Detratores"
"Logan",179,"Renault",7,7,9,9,9,10,2,8,8,8,8,10,9,9,8,8072,"Passivos"
"Logan",180,"Renault",5,9,9,9,8,9,9,9,9,9,9,9,9,9,9,8073,"Promotores"
"Logan",181,"Renault",6,6,10,6,8,8,3,3,7,3,6,4,7,4,4,8074,"Detratores"
"Logan",182,"Renault",8,8,10,9,10,10,5,5,7,7,8,8,9,8,9,8075,"Promotores"
"Logan",183,"Renault",4,3,6,1,8,8,5,2,5,4,4,5,3,0,0,8076,"Detratores"
"Logan",184,"Renault",10,6,10,0,8,10,0,0,3,0,0,2,5,3,2,8077,"Detratores"
"Logan",185,"Renault",9,9,10,9,10,10,7,7,9,9,9,8,9,9,10,8078,"Promotores"
"Logan",186,"Renault",10,10,10,10,10,10,9,10,8,10,9,9,10,10,10,8079,"Promotores"
"Logan",187,"Renault",9,10,10,10,10,10,6,9,9,10,8,10,10,8,9,8080,"Promotores"
"Logan",188,"Renault",7,9,10,10,10,10,8,9,9,9,9,9,9,10,10,8081,"Promotores"
"Logan",189,"Renault",7,7,7,8,9,8,7,7,8,8,8,9,8,8,9,8082,"Promotores"
"Logan",190,"Renault",7,5,8,5,10,10,8,7,8,8,8,8,10,3,5,8083,"Detratores"
"Logan",191,"Renault",8,8,7,7,7,10,6,10,9,9,7,10,8,9,9,8084,"Promotores"
"Logan",192,"Renault",7,2,5,5,8,8,5,4,5,5,5,8,7,6,0,8085,"Detratores"
"Logan",193,"Renault",8,8,9,8,8,10,9,9,10,9,8,8,8,9,8,8086,"Passivos"
"Logan",194,"Renault",8,9,9,9,10,10,9,9,9,9,9,9,9,10,10,8087,"Promotores"
"Logan",195,"Renault",5,5,9,8,7,10,5,7,7,8,8,7,9,6,8,8088,"Passivos"
"Logan",196,"Renault",8,8,8,8,9,10,6,8,7,8,6,8,8,8,8,8089,"Passivos"
"Logan",197,"Renault",6,7,8,9,10,9,6,9,9,9,9,8,8,7,9,8090,"Promotores"
"Logan",198,"Renault",7,7,9,10,9,10,8,8,10,10,8,8,7,10,10,8091,"Promotores"
"Logan",199,"Renault",10,7,10,10,10,10,6,6,10,10,10,5,7,5,10,8092,"Promotores"
"Logan",200,"Renault",9,9,10,10,10,10,8,7,10,8,10,7,8,10,10,8093,"Promotores"
"Logan",201,"Renault",9,9,10,8,9,10,9,9,10,9,9,9,9,9,10,8094,"Promotores"
"Logan",202,"Renault",7,8,9,9,10,10,8,8,8,8,8,9,9,9,9,8095,"Promotores"
"Logan",203,"Renault",8,7,10,9,9,10,6,7,7,8,9,6,8,10,8,8096,"Passivos"
"Logan",204,"Renault",8,7,8,7,9,10,8,7,5,6,8,8,8,7,8,8097,"Passivos"
"Logan",205,"Renault",7,7,9,10,9,10,8,8,9,9,9,7,9,9,9,8098,"Promotores"
"Logan",206,"Renault",10,9,9,10,10,10,6,5,5,5,8,8,10,3,5,8099,"Detratores"
"Logan",207,"Renault",4,9,10,1,10,10,6,7,7,7,7,6,9,2,2,8100,"Detratores"
"Logan",208,"Renault",8,7,8,8,9,9,7,7,8,9,7,10,9,6,8,8101,"Passivos"
"Logan",209,"Renault",8,7,8,8,8,9,6,7,8,7,7,9,9,8,8,8102,"Passivos"
"Logan",210,"Renault",5,5,4,4,6,7,3,3,0,5,5,5,5,8,0,8103,"Detratores"
"Logan",211,"Renault",7,6,9,6,10,10,6,6,3,5,7,6,6,7,6,8104,"Detratores"
"Logan",212,"Renault",6,5,8,7,8,10,8,7,7,7,8,8,8,7,4,8105,"Detratores"
"Logan",213,"Renault",5,5,10,6,10,10,7,4,6,7,7,7,8,5,6,8106,"Detratores"
"Logan",214,"Renault",5,8,10,8,10,10,9,9,9,8,9,7,9,8,8,8107,"Passivos"
"Logan",215,"Renault",7,8,10,9,10,10,8,9,8,9,8,10,9,9,9,8108,"Promotores"
"Logan",216,"Renault",8,7,10,10,9,10,10,5,10,8,10,10,10,10,10,8109,"Promotores"
"Logan",217,"Renault",7,6,7,5,9,9,8,7,6,6,6,7,7,7,8,8110,"Passivos"
"Logan",218,"Renault",5,4,8,8,6,9,6,7,8,7,7,9,7,9,9,8111,"Promotores"
"Logan",219,"Renault",7,5,8,7,8,9,8,8,9,7,9,7,8,8,8,8112,"Passivos"
"Logan",220,"Renault",7,8,9,9,9,10,5,9,9,8,9,9,9,9,10,8113,"Promotores"
"Logan",221,"Renault",8,0,9,7,8,10,8,8,9,10,8,8,8,1,1,8114,"Detratores"
"Logan",222,"Renault",7,8,8,8,9,9,8,6,7,6,7,7,7,5,7,8115,"Passivos"
"Logan",223,"Renault",8,8,8,8,10,10,8,7,7,10,8,8,8,9,9,8116,"Promotores"
"Logan",224,"Renault",7,7,9,9,10,9,8,8,9,10,10,6,9,10,9,8117,"Promotores"
"Logan",225,"Renault",7,6,7,6,9,9,5,6,5,3,5,0,5,5,0,8118,"Detratores"
"Logan",226,"Renault",6,7,8,8,10,10,6,6,9,7,8,8,8,8,9,8119,"Promotores"
"Logan",227,"Renault",10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,8120,"Promotores"
"Logan",228,"Renault",2,4,10,9,4,10,9,9,10,8,10,10,10,10,10,8121,"Promotores"
"Logan",229,"Renault",8,8,10,10,9,10,10,8,9,9,9,7,8,8,9,8122,"Promotores"
"Logan",230,"Renault",9,7,10,10,10,10,3,8,9,10,8,10,10,10,10,8123,"Promotores"
"Logan",231,"Renault",7,6,10,8,10,10,10,10,10,10,10,8,9,10,10,8124,"Promotores"
"Logan",232,"Renault",5,5,7,7,8,9,8,7,8,6,9,5,9,6,7,8125,"Passivos"
"Logan",233,"Renault",8,8,10,7,8,10,8,8,10,8,10,8,10,10,10,8126,"Promotores"
"Logan",234,"Renault",9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,8127,"Promotores"
"Logan",235,"Renault",7,7,8,7,7,10,8,8,8,8,8,7,8,8,8,8128,"Passivos"
"Logan",236,"Renault",4,6,7,6,8,9,8,8,8,8,7,7,7,7,7,8129,"Passivos"
"Logan",237,"Renault",3,1,2,3,6,10,1,1,2,4,4,5,3,1,0,8130,"Detratores"
"Logan",238,"Renault",6,2,5,8,4,9,7,0,0,6,9,0,6,0,0,8131,"Detratores"
"Logan",239,"Renault",7,7,8,7,9,10,8,9,8,9,9,7,8,7,8,8132,"Passivos"
"Logan",240,"Renault",8,8,9,9,9,10,8,8,9,9,9,8,9,10,10,8133,"Promotores"
"Logan",241,"Renault",7,6,9,7,7,10,6,6,9,8,8,10,9,5,7,8134,"Passivos"
"Logan",242,"Renault",9,9,10,10,10,10,10,9,10,10,10,10,10,10,10,8135,"Promotores"
"Logan",243,"Renault",7,8,8,5,8,9,6,7,7,8,8,7,8,8,6,8136,"Detratores"
