"carro","dono","marca","Estilo","Acabamento","Posição de dirigir","Instrumentos","Interior","Porta-malas","Desempenho","Motor","Câmbio","Freios","Suspensão","Consumo","Estabilidade","Custo-Benefício ","Recomendação"
"Siena",304,"Fiat",9,7,8,9,8,10,8,8,9,10,9,7,9,10,9
"Siena",305,"Fiat",10,5,5,8,8,0,6,2,7,6,5,7,2,5,0
"Siena",306,"Fiat",5,8,8,8,10,10,10,9,9,9,8,7,8,7,9
"Siena",307,"Fiat",9,5,8,6,7,9,7,8,8,8,8,7,8,7,7
"Siena",308,"Fiat",9,5,7,4,6,9,7,8,7,9,9,8,5,8,8
"Siena",309,"Fiat",8,7,8,8,8,10,10,10,10,8,9,10,10,10,10
"Siena",310,"Fiat",9,5,6,7,6,8,7,6,7,7,8,8,9,8,5
"Siena",311,"Fiat",10,7,10,8,8,10,10,10,10,8,10,10,10,9,10
"Siena",312,"Fiat",8,8,8,8,6,8,7,5,4,5,5,5,5,7,5
"Siena",313,"Fiat",8,7,9,6,8,9,9,9,9,9,7,3,8,6,7
"Siena",314,"Fiat",10,9,10,8,10,10,9,10,10,10,9,8,8,10,10
"Siena",315,"Fiat",9,9,9,8,9,10,10,10,10,9,10,10,10,8,10
"Siena",316,"Fiat",5,4,4,4,4,8,3,3,5,5,3,7,3,4,0
"Siena",317,"Fiat",9,9,10,8,10,10,9,9,9,9,9,10,10,9,10
"Siena",318,"Fiat",8,6,9,6,8,9,6,8,8,7,8,4,9,8,7
"Siena",319,"Fiat",10,9,9,9,8,10,10,10,10,9,9,9,9,9,9
"Siena",320,"Fiat",8,8,10,9,10,10,8,9,7,7,7,8,8,8,10
"Siena",321,"Fiat",10,10,10,10,10,10,10,10,10,10,10,9,9,10,10
"Siena",322,"Fiat",8,8,8,7,8,10,8,8,0,6,8,9,7,10,10
"Siena",323,"Fiat",9,8,7,8,9,7,9,9,7,8,10,8,9,8,9
"Siena",324,"Fiat",8,9,10,8,8,10,0,9,0,10,10,8,0,8,10
"Siena",325,"Fiat",10,6,7,8,5,10,7,6,10,7,8,10,8,7,8
"Siena",326,"Fiat",7,7,8,7,5,8,6,8,8,7,8,10,8,10,9
"Siena",327,"Fiat",10,8,7,8,7,10,8,7,8,8,8,9,8,9,8
"Siena",328,"Fiat",10,8,8,8,8,10,8,9,9,7,7,7,8,6,9
"Siena",329,"Fiat",6,6,6,6,7,7,8,6,7,7,7,8,6,7,3
"Siena",330,"Fiat",5,5,4,4,6,8,6,6,6,6,0,6,3,4,0
"Siena",331,"Fiat",10,8,9,8,9,10,10,10,10,8,8,4,9,8,8
"Siena",332,"Fiat",10,10,10,10,10,10,9,10,10,7,9,7,9,10,10
"Siena",333,"Fiat",8,5,7,1,5,10,8,8,8,8,8,8,8,7,7
"Siena",334,"Fiat",10,10,9,9,9,10,8,10,9,7,8,10,8,10,10
"Siena",335,"Fiat",9,8,8,8,8,9,9,9,8,8,9,8,9,10,10
"Siena",336,"Fiat",8,8,7,8,7,9,9,9,8,9,8,7,6,9,9
"Siena",337,"Fiat",9,8,6,8,9,10,5,8,9,9,9,10,8,8,9
"Siena",338,"Fiat",9,8,9,8,8,9,6,8,6,9,9,9,9,8,9
"Siena",339,"Fiat",9,9,10,8,8,10,7,9,9,10,9,10,9,10,10
"Siena",340,"Fiat",10,7,7,7,5,7,2,5,2,5,7,3,8,6,0
"Siena",341,"Fiat",10,7,5,10,7,9,9,8,7,9,10,3,10,6,7
"Siena",342,"Fiat",7,5,7,1,5,10,8,6,10,7,8,8,10,7,7
"Siena",343,"Fiat",10,5,8,5,5,10,5,5,9,9,5,0,10,9,5
"Siena",344,"Fiat",8,8,8,7,10,10,9,9,9,9,9,9,7,7,10
"Siena",345,"Fiat",10,7,9,9,9,10,8,9,10,9,10,8,9,9,9
"Siena",346,"Fiat",9,9,9,6,9,10,5,8,1,7,9,5,9,9,8
"Siena",347,"Fiat",10,5,8,6,5,10,6,7,6,8,8,7,7,7,5
"Siena",348,"Fiat",10,7,7,7,7,10,10,10,10,9,8,7,9,9,10
"Siena",349,"Fiat",9,6,8,8,6,10,8,8,6,8,8,9,10,10,9
"Siena",350,"Fiat",10,9,10,9,10,10,10,9,8,7,8,9,9,9,10
"Siena",351,"Fiat",9,8,8,9,8,10,10,9,9,9,10,7,9,8,9
"Siena",352,"Fiat",8,7,7,9,8,8,10,10,7,9,9,6,9,9,9
"Siena",353,"Fiat",10,0,6,4,0,8,2,0,3,5,8,5,2,0,0
"Siena",354,"Fiat",9,6,8,7,7,10,7,8,8,8,8,7,7,8,7
"Siena",355,"Fiat",8,5,6,7,7,10,8,7,4,8,8,8,8,8,6
"Siena",356,"Fiat",9,8,10,9,9,10,8,8,8,7,8,7,6,8,9
"Siena",357,"Fiat",9,9,9,10,9,10,9,9,10,9,9,9,8,10,9
"Siena",358,"Fiat",10,10,10,6,6,10,7,1,9,8,6,7,8,7,2
"Siena",359,"Fiat",10,10,8,10,10,10,9,9,10,9,9,9,9,9,9
"Siena",360,"Fiat",9,8,8,5,8,9,3,3,8,8,8,8,8,8,6
"Siena",361,"Fiat",8,8,8,8,7,9,7,10,9,8,7,10,7,10,10
"Siena",362,"Fiat",10,7,0,10,0,10,7,3,5,10,10,6,6,7,5
"Siena",363,"Fiat",10,10,10,9,9,10,9,9,9,8,8,6,8,8,10
"Siena",364,"Fiat",10,8,9,8,9,10,9,9,9,8,8,9,8,9,9
"Siena",365,"Fiat",9,8,8,9,9,10,7,9,8,9,9,8,8,9,9
"Siena",366,"Fiat",10,8,10,8,9,10,8,8,8,7,7,10,7,10,10
"Siena",367,"Fiat",8,8,8,8,8,10,8,9,9,9,9,8,3,8,5
"Siena",368,"Fiat",9,7,5,8,8,10,6,7,9,8,2,6,2,8,5
"Siena",369,"Fiat",8,8,9,8,8,9,9,9,10,10,9,10,8,7,10
"Siena",370,"Fiat",10,10,10,10,10,10,6,9,10,10,10,7,9,7,10
"Siena",371,"Fiat",8,8,10,10,8,10,6,8,10,8,8,7,6,9,9
"Polo",1,"Volkswagen",7,9,10,10,9,9,5,10,9,3,5,9,9,8,9
"Polo",2,"Volkswagen",8,8,7,9,9,8,9,10,8,7,8,8,8,10,10
"Polo",3,"Volkswagen",10,9,10,10,10,9,10,10,10,8,8,8,9,9,10
"Polo",4,"Volkswagen",10,10,10,10,9,8,9,10,10,10,10,9,10,10,10
"Polo",5,"Volkswagen",9,8,9,10,10,3,10,10,10,10,4,8,9,9,10
"Polo",6,"Volkswagen",8,8,9,9,7,5,7,6,9,7,6,7,4,6,7
"Polo",7,"Volkswagen",8,8,9,9,9,7,8,9,10,10,7,8,10,8,9
"Polo",8,"Volkswagen",8,9,9,9,8,7,9,9,10,8,9,8,8,8,8
"Polo",9,"Volkswagen",8,7,8,8,8,8,7,7,8,7,6,8,7,8,8
"Polo",10,"Volkswagen",8,8,10,10,10,10,10,10,10,10,10,10,10,6,8
"Polo",11,"Volkswagen",7,8,5,8,3,9,8,8,10,7,8,10,8,6,8
"Polo",12,"Volkswagen",7,7,8,8,7,4,5,7,4,8,7,8,7,7,8
"Polo",13,"Volkswagen",8,9,9,10,9,7,8,7,9,8,8,10,9,8,9
"Polo",14,"Volkswagen",10,7,10,9,8,9,10,10,10,10,6,8,10,10,10
"Polo",15,"Volkswagen",8,9,8,10,9,5,9,10,10,10,10,8,9,8,9
"Polo",16,"Volkswagen",7,10,9,9,9,8,9,9,9,9,9,7,9,8,9
"Polo",17,"Volkswagen",8,8,7,8,7,7,7,8,7,9,8,9,10,10,10
"Polo",18,"Volkswagen",7,5,6,10,7,8,9,10,10,8,5,10,8,7,5
"Polo",19,"Volkswagen",8,9,9,9,9,8,8,9,10,10,9,9,9,9,10
"Polo",20,"Volkswagen",10,9,9,9,8,7,10,10,10,10,10,9,9,9,9
"Polo",21,"Volkswagen",8,9,9,8,8,8,7,8,8,9,7,10,8,7,9
"Polo",22,"Volkswagen",8,2,7,7,3,6,7,5,8,5,5,6,3,7,6
"Polo",23,"Volkswagen",8,8,9,8,8,10,8,8,8,7,8,8,8,8,8
"Polo",24,"Volkswagen",8,8,9,9,9,9,9,9,10,8,8,8,9,9,9
"Polo",25,"Volkswagen",10,8,10,8,9,7,9,9,10,10,3,5,9,9,9
"Polo",26,"Volkswagen",9,8,8,10,8,8,9,9,9,9,6,8,9,6,9
"Polo",27,"Volkswagen",7,7,7,8,8,6,9,8,9,7,7,9,7,9,8
"Polo",28,"Volkswagen",10,10,10,9,9,8,9,9,10,10,9,8,9,8,9
"Polo",29,"Volkswagen",8,3,8,8,3,8,8,6,8,8,4,4,8,7,5
"Polo",30,"Volkswagen",6,6,8,9,3,6,7,8,10,9,8,6,9,8,7
"Polo",31,"Volkswagen",9,9,9,9,8,5,9,10,10,8,8,8,10,9,10
"Polo",32,"Volkswagen",10,9,10,10,8,7,10,10,10,10,9,9,10,9,10
"Polo",33,"Volkswagen",8,5,6,9,9,7,8,8,8,7,5,5,9,5,9
"Polo",34,"Volkswagen",9,10,10,10,10,9,10,9,10,9,8,9,10,9,10
"Polo",35,"Volkswagen",10,7,10,7,7,8,9,6,10,8,8,2,9,2,2
"Polo",36,"Volkswagen",9,9,9,8,7,8,9,8,8,9,6,9,9,10,10
"Polo",37,"Volkswagen",10,8,10,10,10,10,10,9,10,9,9,10,10,10,10
"Polo",38,"Volkswagen",9,10,10,10,9,9,10,10,10,10,10,9,10,10,10
"Polo",39,"Volkswagen",5,4,8,8,6,6,8,6,2,8,5,5,10,7,5
"Polo",40,"Volkswagen",8,3,9,8,7,3,10,6,9,7,7,3,8,6,8
"Polo",41,"Volkswagen",9,8,7,8,8,9,9,8,9,7,4,7,8,8,8
"Polo",42,"Volkswagen",8,7,8,8,8,6,8,7,7,7,8,8,8,7,8
"Polo",43,"Volkswagen",7,9,8,9,9,9,9,8,9,8,9,9,9,7,9
"Polo",44,"Volkswagen",10,8,7,10,9,10,10,10,8,10,8,10,10,9,9
"Polo",45,"Volkswagen",10,9,10,9,9,9,10,10,10,8,8,8,9,10,10
"Polo",46,"Volkswagen",9,8,9,10,8,7,8,8,9,9,7,8,8,7,8
"Polo",47,"Volkswagen",9,8,8,7,7,7,7,9,10,7,5,8,8,8,9
"Polo",48,"Volkswagen",7,8,7,7,7,6,6,7,10,7,6,5,7,5,7
"Polo",49,"Volkswagen",9,9,9,9,9,6,7,8,8,8,7,7,9,8,8
"Polo",50,"Volkswagen",8,7,8,6,6,5,7,7,0,7,7,5,5,3,0
"Polo",51,"Volkswagen",9,7,10,9,10,5,10,9,10,9,9,9,10,10,10
"Polo",52,"Volkswagen",7,6,9,8,8,6,8,8,7,8,6,3,7,5,7
"Polo",53,"Volkswagen",7,9,9,8,9,3,9,9,10,7,6,9,10,9,10
"Polo",54,"Volkswagen",7,8,8,9,9,7,9,8,10,7,6,9,10,8,9
"Polo",55,"Volkswagen",7,5,5,5,5,5,3,5,0,3,6,2,5,0,1
"Polo",56,"Volkswagen",10,8,10,9,10,9,10,10,10,10,9,10,10,8,9
"Polo",57,"Volkswagen",8,9,10,9,9,8,10,9,9,10,9,9,10,8,9
"Polo",58,"Volkswagen",9,9,9,10,9,9,8,9,8,10,8,9,10,10,10
"Polo",59,"Volkswagen",6,10,9,10,9,9,9,10,10,10,10,9,10,8,9
"Polo",60,"Volkswagen",10,10,10,9,10,10,10,10,10,9,9,9,10,7,10
"Polo",61,"Volkswagen",9,10,10,10,9,8,9,10,10,10,8,10,10,9,10
"Polo",62,"Volkswagen",6,8,8,7,9,8,8,8,9,8,8,8,9,9,10
"Polo",63,"Volkswagen",8,0,7,5,7,4,10,7,10,5,0,5,7,3,0
"Polo",64,"Volkswagen",9,7,8,10,9,7,10,9,8,9,8,8,6,6,8
"Polo",65,"Volkswagen",9,9,9,10,9,6,7,9,8,7,6,6,7,7,8
"Polo",66,"Volkswagen",8,8,10,9,9,5,10,10,10,7,9,10,10,10,10
"Polo",67,"Volkswagen",10,10,10,10,10,8,10,9,10,10,8,9,10,8,10
"Polo",68,"Volkswagen",10,10,10,10,8,10,9,10,10,10,9,8,10,5,9
"Polo",69,"Volkswagen",10,10,9,10,10,4,10,9,10,8,3,9,9,7,9
"Polo",70,"Volkswagen",9,5,9,9,9,6,9,9,8,9,2,7,8,7,8
"Polo",71,"Volkswagen",10,8,8,10,6,3,10,10,10,10,4,6,10,6,9
"Polo",72,"Volkswagen",8,8,10,9,9,8,10,9,7,9,8,9,10,8,9
"Polo",73,"Volkswagen",8,9,10,9,8,6,9,9,10,7,8,9,9,9,9
"Polo",74,"Volkswagen",10,10,10,9,8,6,10,10,10,10,6,5,10,10,10
"Polo",75,"Volkswagen",8,8,9,9,8,7,10,10,10,9,8,7,9,8,9
"Polo",76,"Volkswagen",9,9,8,8,9,8,9,9,10,9,9,10,9,10,10
"Polo",77,"Volkswagen",8,7,8,9,9,6,6,9,8,7,6,7,8,8,9
"Polo",78,"Volkswagen",10,8,10,10,10,7,10,10,10,8,8,10,10,10,10
"Polo",79,"Volkswagen",10,7,9,8,8,6,9,9,8,8,8,10,10,10,10
"Polo",80,"Volkswagen",10,7,10,7,10,5,7,8,8,8,8,5,10,8,10
"Polo",81,"Volkswagen",7,0,5,5,5,5,7,7,7,3,2,7,4,3,2
"Polo",82,"Volkswagen",9,8,8,9,8,7,10,8,10,8,7,9,10,7,9
"Polo",83,"Volkswagen",10,8,10,10,9,8,10,10,10,8,8,9,10,10,10
"Polo",84,"Volkswagen",9,7,8,9,8,9,10,10,7,9,9,8,9,7,7
"Polo",85,"Volkswagen",10,8,10,9,9,7,10,10,9,9,10,9,9,9,10
"Polo",86,"Volkswagen",10,8,10,10,9,8,10,10,10,8,8,9,10,10,10
"Polo",87,"Volkswagen",8,8,9,10,9,8,8,9,10,7,8,10,8,8,8
"Polo",88,"Volkswagen",9,10,10,9,10,10,10,10,10,9,9,10,10,10,10
"Polo",89,"Volkswagen",9,8,10,10,9,8,9,10,10,9,9,9,10,9,10
"Polo",90,"Volkswagen",10,9,10,10,9,7,10,10,10,10,9,10,10,10,10
"Polo",91,"Volkswagen",10,7,9,10,10,10,10,10,10,7,8,7,8,10,10
"Polo",92,"Volkswagen",10,10,9,10,10,8,10,10,10,10,8,10,10,10,10
"Polo",93,"Volkswagen",10,9,10,10,10,10,10,9,9,10,10,10,10,10,10
"Polo",94,"Volkswagen",10,7,10,9,7,5,10,10,10,6,6,10,10,8,8
"Polo",95,"Volkswagen",9,8,9,8,8,7,8,9,7,9,7,7,8,10,8
"Polo",96,"Volkswagen",9,8,9,9,9,7,9,9,10,8,8,9,9,6,9
"Polo",97,"Volkswagen",8,1,8,9,1,3,9,9,9,6,1,8,8,7,3
"Polo",98,"Volkswagen",10,10,10,10,9,7,10,10,10,10,9,10,9,9,10
"Polo",99,"Volkswagen",10,9,10,10,10,10,9,10,10,9,8,10,10,8,10
"Polo",100,"Volkswagen",9,7,9,9,9,7,9,9,9,8,7,8,9,7,9
"Polo",101,"Volkswagen",10,7,9,8,8,5,7,7,10,6,5,8,9,7,10
"Polo",102,"Volkswagen",9,9,9,9,7,7,8,7,9,9,8,9,8,8,8
"Polo",103,"Volkswagen",8,8,9,9,10,6,7,9,10,10,7,7,9,10,10
"Polo",104,"Volkswagen",9,10,10,10,9,9,10,10,10,10,10,10,10,9,10
"Polo",105,"Volkswagen",8,3,7,8,6,7,9,8,7,6,2,6,8,7,6
"Polo",106,"Volkswagen",8,6,8,10,8,7,9,9,9,9,9,7,9,9,9
"Polo",107,"Volkswagen",10,9,10,10,8,8,10,9,10,8,10,10,10,9,10
"Polo",108,"Volkswagen",8,9,9,9,8,8,8,8,9,9,8,8,8,8,8
"Polo",109,"Volkswagen",8,8,8,8,8,7,8,8,8,8,8,9,9,9,9
"Polo",110,"Volkswagen",9,9,9,10,9,8,10,10,10,9,9,10,10,9,10
"Polo",111,"Volkswagen",10,9,5,10,10,5,10,0,10,10,2,5,8,0,0
"Polo",112,"Volkswagen",9,10,9,10,9,8,8,9,9,9,8,9,8,8,10
"Polo",113,"Volkswagen",9,6,8,7,7,6,8,8,8,7,6,7,7,6,7
"Polo",114,"Volkswagen",9,9,8,10,8,3,9,10,10,9,7,5,8,8,9
"Polo",115,"Volkswagen",9,9,8,9,9,7,9,9,10,8,9,8,9,9,9
"Polo",116,"Volkswagen",8,7,7,8,8,5,8,8,9,8,8,7,9,6,3
"Polo",117,"Volkswagen",8,10,7,10,8,8,10,10,10,10,8,10,10,9,9
"Polo",118,"Volkswagen",8,9,8,9,7,5,7,5,7,5,5,9,8,3,4
"Polo",119,"Volkswagen",8,8,9,8,6,3,8,7,7,7,5,7,9,7,8
"Polo",120,"Volkswagen",8,7,7,8,8,6,9,8,9,8,6,8,8,8,8
"Polo",121,"Volkswagen",9,8,9,9,10,8,10,8,8,10,8,8,9,8,10
"Polo",122,"Volkswagen",10,8,10,10,9,6,9,8,10,10,10,9,10,10,10
"Polo",123,"Volkswagen",10,9,9,8,7,6,9,9,10,7,7,10,7,8,10
"Polo",124,"Volkswagen",9,5,6,7,8,5,6,2,4,7,7,9,9,7,7
"Polo",125,"Volkswagen",8,8,9,8,7,7,8,6,6,6,6,6,8,4,4
"Polo",126,"Volkswagen",8,8,8,8,8,5,7,7,8,8,6,8,8,9,8
"Polo",127,"Volkswagen",10,9,9,9,9,9,10,9,9,9,9,9,10,9,10
"Polo",128,"Volkswagen",9,9,9,10,10,10,10,10,10,10,8,8,9,8,9
"Polo",129,"Volkswagen",8,7,7,8,6,3,8,8,7,7,7,7,8,6,7
"Polo",130,"Volkswagen",8,10,9,10,8,8,10,9,10,10,10,8,10,7,10
"Polo",131,"Volkswagen",9,8,9,10,10,7,10,10,10,10,6,7,10,8,10
"Polo",132,"Volkswagen",9,9,9,10,10,10,10,9,10,10,8,9,10,10,10
"Polo",133,"Volkswagen",10,9,10,10,10,8,10,10,10,10,10,10,10,6,10
"Polo",134,"Volkswagen",9,8,9,10,9,8,9,8,10,9,7,8,9,9,10
"Polo",135,"Volkswagen",7,5,10,10,8,6,8,9,10,8,8,9,9,8,10
"Polo",136,"Volkswagen",9,8,9,9,7,5,9,7,9,9,8,7,8,8,9
"Polo",137,"Volkswagen",8,7,8,8,9,7,8,7,9,9,7,8,9,8,9
"Polo",138,"Volkswagen",8,7,10,10,9,10,10,10,10,9,7,10,10,7,9
"Polo",139,"Volkswagen",9,7,7,10,8,10,8,8,10,7,7,9,10,10,10
"Polo",140,"Volkswagen",8,6,8,9,9,8,8,9,9,8,7,8,8,9,10
"Polo",141,"Volkswagen",10,8,7,6,6,7,7,7,8,7,8,7,9,8,8
"Polo",142,"Volkswagen",10,8,10,9,10,5,6,4,10,7,5,10,8,10,10
"Polo",143,"Volkswagen",10,9,9,9,8,9,9,8,10,8,8,7,9,9,9
"Polo",144,"Volkswagen",8,9,10,8,9,6,9,10,10,10,8,7,10,10,10
"Polo",145,"Volkswagen",10,9,10,10,9,7,8,8,10,8,3,9,10,8,10
"Polo",146,"Volkswagen",9,7,9,8,7,5,8,9,10,6,7,7,9,8,9
"Polo",147,"Volkswagen",5,4,9,6,8,4,7,9,10,6,5,6,7,10,10
"Polo",148,"Volkswagen",8,7,8,9,8,3,8,10,10,5,7,7,7,8,10
"Polo",149,"Volkswagen",9,8,9,8,8,7,9,10,10,7,7,10,9,9,9
"Polo",150,"Volkswagen",8,8,9,9,9,8,10,9,0,7,5,5,6,7,8
"Polo",151,"Volkswagen",10,9,10,10,10,10,10,9,10,8,10,0,10,10,10
"Polo",152,"Volkswagen",9,9,10,9,10,9,10,10,10,9,8,9,10,9,10
"Polo",153,"Volkswagen",8,7,9,9,9,10,10,10,10,10,5,9,10,8,8
"Polo",154,"Volkswagen",9,8,8,8,6,5,8,10,9,8,7,7,6,8,9
"Polo",155,"Volkswagen",8,8,8,8,7,5,10,7,10,10,7,8,7,6,9
"Polo",156,"Volkswagen",8,9,9,9,8,9,7,10,10,10,9,8,9,8,9
"Polo",157,"Volkswagen",8,10,10,9,9,9,9,9,8,9,7,8,9,7,9
"Polo",158,"Volkswagen",10,10,10,10,10,7,9,10,10,8,9,8,9,10,10
"Polo",159,"Volkswagen",8,8,9,9,8,7,9,8,10,8,7,7,7,8,8
"Polo",160,"Volkswagen",8,6,8,8,7,7,9,9,8,8,8,9,8,8,8
"Polo",161,"Volkswagen",9,7,8,7,7,7,9,9,10,8,4,6,9,7,7
"Polo",162,"Volkswagen",10,9,10,9,10,8,10,10,10,8,7,5,9,6,7
"Polo",163,"Volkswagen",9,4,8,7,7,7,7,5,10,8,7,6,8,7,7
"Polo",164,"Volkswagen",8,10,9,10,10,8,8,8,10,8,7,8,10,8,10
"Polo",165,"Volkswagen",9,8,8,8,8,8,8,8,8,7,8,9,8,8,9
"Polo",166,"Volkswagen",9,8,8,8,7,7,8,8,7,5,6,7,7,7,8
"Polo",167,"Volkswagen",9,8,8,7,7,8,6,7,8,8,8,5,8,8,8
"Polo",168,"Volkswagen",10,9,9,9,10,7,8,9,9,8,9,7,9,8,9
"Polo",169,"Volkswagen",8,8,9,8,8,6,6,8,8,6,5,8,9,7,8
"Polo",170,"Volkswagen",10,8,9,8,8,7,7,9,9,9,6,10,9,8,9
"Polo",171,"Volkswagen",10,9,9,10,10,9,9,10,10,10,9,7,10,10,10
"Polo",172,"Volkswagen",10,9,9,9,10,8,10,8,10,10,8,8,9,10,10
"Polo",173,"Volkswagen",8,6,6,7,7,4,5,7,9,4,6,6,8,6,6
"Polo",174,"Volkswagen",10,8,10,10,9,8,10,10,10,9,8,10,10,10,10
"Polo",175,"Volkswagen",8,8,9,10,9,8,9,9,10,9,9,9,9,9,10
"Polo",176,"Volkswagen",10,7,9,5,8,8,7,6,5,8,4,6,8,10,5
"Polo",177,"Volkswagen",8,8,7,9,8,6,9,8,10,9,9,5,9,9,8
"Polo",178,"Volkswagen",8,7,9,9,8,6,8,7,8,7,5,6,8,7,7
"Polo",179,"Volkswagen",8,7,9,8,6,4,9,8,10,7,8,6,8,9,9
"Polo",180,"Volkswagen",10,8,10,9,9,7,9,9,7,8,6,8,10,8,9
"Polo",181,"Volkswagen",10,10,10,10,10,10,10,10,10,10,10,10,10,8,10
"Polo",182,"Volkswagen",8,2,5,3,2,9,8,3,6,3,3,2,7,5,0
"Polo",183,"Volkswagen",8,6,8,7,7,6,8,10,10,9,7,10,10,8,8
"Polo",184,"Volkswagen",10,9,9,10,10,8,10,10,10,8,5,6,10,7,10
"Polo",185,"Volkswagen",10,8,9,10,9,8,10,10,10,10,8,10,10,9,9
"Polo",186,"Volkswagen",8,3,5,5,5,6,7,7,7,6,6,5,7,5,5
"Polo",187,"Volkswagen",9,6,10,10,8,9,10,10,10,8,8,9,8,9,7
"Polo",188,"Volkswagen",9,10,10,9,9,6,7,9,9,9,7,9,9,8,9
"Polo",189,"Volkswagen",9,8,9,8,7,6,9,10,10,8,8,10,10,7,8
"Polo",190,"Volkswagen",8,9,9,10,9,8,8,9,9,8,4,7,8,7,8
"Polo",191,"Volkswagen",8,9,8,9,8,6,8,8,8,8,3,8,8,4,7
"Polo",192,"Volkswagen",10,10,10,10,10,9,9,8,9,8,7,9,10,8,10
"Polo",193,"Volkswagen",8,9,9,8,8,8,5,5,5,6,4,7,7,8,8
"Polo",194,"Volkswagen",10,9,8,10,9,8,10,9,10,9,8,9,10,9,10
"Polo",195,"Volkswagen",8,7,5,6,7,3,8,6,10,8,5,3,8,7,7
"Polo",196,"Volkswagen",7,6,6,5,6,5,7,7,7,7,1,5,7,7,5
"Polo",197,"Volkswagen",10,9,10,10,8,6,10,9,10,10,9,9,10,9,10
"Polo",198,"Volkswagen",9,9,7,10,7,8,9,9,9,5,1,6,8,7,5
"Polo",199,"Volkswagen",10,9,10,10,9,5,8,10,10,6,9,7,10,7,8
"Polo",200,"Volkswagen",8,8,9,8,5,10,10,4,9,8,5,5,9,5,9
"Polo",201,"Volkswagen",9,8,7,9,8,8,10,9,9,9,7,5,9,5,7
"Polo",202,"Volkswagen",8,10,8,9,9,8,5,9,10,9,8,8,8,8,10
"Polo",203,"Volkswagen",8,3,7,7,2,7,10,7,8,8,0,5,8,7,5
"Polo",204,"Volkswagen",9,9,8,9,8,5,9,8,8,8,7,8,8,9,9
"Polo",205,"Volkswagen",9,10,10,10,10,6,10,10,10,10,9,8,9,10,10
"Polo",206,"Volkswagen",10,9,8,8,9,6,9,9,9,9,9,10,9,9,10
"Polo",207,"Volkswagen",10,10,8,10,8,8,9,10,10,10,9,6,8,9,9
"Polo",208,"Volkswagen",9,6,9,9,8,8,7,6,8,8,6,5,8,8,6
"Polo",209,"Volkswagen",10,7,7,8,8,2,6,7,9,9,7,8,8,8,8
"Polo",210,"Volkswagen",10,10,9,9,10,5,8,8,10,7,4,8,10,8,10
"Polo",211,"Volkswagen",9,8,8,8,7,7,10,9,10,10,8,8,9,8,8
"Polo",212,"Volkswagen",10,9,9,9,10,8,9,6,9,9,5,8,10,10,10
"Polo",213,"Volkswagen",9,9,10,10,9,6,9,9,10,8,9,8,10,9,10
"Polo",214,"Volkswagen",10,9,9,8,8,5,7,8,10,9,10,6,10,10,10
"Polo",215,"Volkswagen",9,10,10,10,8,7,9,9,10,8,9,9,10,8,10
"Polo",216,"Volkswagen",10,10,9,9,9,7,8,8,10,7,7,9,9,8,10
"Polo",217,"Volkswagen",9,8,8,9,10,9,10,10,10,8,8,7,10,10,10
"Cruze",1,"Fiat",9,9,9,9,9,9,8,8,7,10,7,7,9,8,8
"Cruze",2,"Fiat",9,8,8,9,8,9,9,4,4,9,5,2,10,6,6
"Cruze",3,"Fiat",10,5,8,7,8,10,2,6,2,8,2,4,9,5,5
"Cruze",4,"Fiat",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"Cruze",5,"Fiat",7,6,6,7,7,10,4,3,2,1,0,0,9,3,4
"Cruze",6,"Fiat",8,8,8,8,8,8,5,5,5,3,2,1,8,5,5
"Cruze",7,"Fiat",9,9,9,7,8,6,6,6,8,3,0,6,9,5,0
"Cruze",8,"Fiat",10,10,10,10,10,10,10,10,10,10,10,6,10,10,10
"Cruze",9,"Fiat",10,6,10,10,10,10,10,10,10,10,10,2,10,7,2
"Cruze",10,"Fiat",10,9,9,9,10,9,8,9,9,10,8,9,10,10,10
"Cruze",11,"Fiat",10,8,8,9,6,6,5,8,8,8,4,5,8,7,6
"Cruze",12,"Fiat",9,8,10,10,10,10,8,5,8,9,7,6,10,8,7
"Cruze",13,"Fiat",9,8,9,8,9,9,6,8,7,8,7,6,8,9,9
"Cruze",14,"Fiat",8,8,8,8,7,8,3,7,3,7,3,2,3,5,5
"Cruze",15,"Fiat",9,8,7,7,7,8,8,7,8,8,4,7,7,5,5
"Cruze",16,"Fiat",10,10,9,10,9,10,9,9,9,9,8,10,9,9,9
"Cruze",17,"Fiat",3,3,3,3,3,4,4,0,0,2,1,3,4,0,0
"Cruze",18,"Fiat",10,9,8,10,9,10,9,9,8,10,7,8,10,8,10
"Cruze",19,"Fiat",10,9,9,10,9,9,10,9,10,10,10,10,10,10,10
"Cruze",20,"Fiat",9,9,9,9,9,10,9,10,9,10,9,8,10,9,10
"Cruze",21,"Fiat",10,9,10,9,10,10,10,10,10,10,8,9,10,10,10
"Cruze",22,"Fiat",8,7,8,7,7,6,4,6,4,7,6,4,8,4,3
"Cruze",23,"Fiat",9,6,7,7,5,7,8,7,7,7,0,4,7,5,2
"Cruze",24,"Fiat",9,7,6,6,4,7,3,3,4,7,2,5,8,1,0
"Cruze",25,"Fiat",10,10,10,9,9,10,8,8,8,10,9,9,10,10,9
"Cruze",26,"Fiat",9,8,8,9,8,10,8,8,8,9,9,6,9,8,9
"Cruze",27,"Fiat",9,8,8,9,4,7,7,4,6,5,4,5,8,9,7
